ExperimentName	Subject	Session	Clock.Information	Clock.StartTimeOfDay	Display.RefreshRate	Group	RandomSeed	SessionDate	SessionTime	SessionTimeUtc	Block	Procedure.Block.	Running.Block.	Sound.LoadAffinity	WholeExperiment	WholeExperiment.Cycle	WholeExperiment.Sample	Trial	Audio.Trial.	Blocks	Blocks.Cycle	Blocks.Sample	Condition.Trial.	correct.Trial.	DecisionTime.Trial.	ec.Trial.	glb.Trial.	Item.Trial.	lc.Trial.	lit.Trial.	loc.Trial.	Picture.Trial.	PractiseList	PractiseList.Cycle	PractiseList.Sample	Procedure.Trial.	Running.Trial.	Sentence.Trial.	Slide1.OnsetTime.Trial.	Slide1.RESP.Trial.	Slide1.RT.Trial.	Slide1.SentenceRepititionCount1.Trial.	Slide2.OnsetTime.Trial.	Slide2.RESP.Trial.	Slide2.RT.Trial.	Slide2.SentenceRepititionCount1.Trial.	Slide3.OnsetTime.Trial.	Slide3.RESP.Trial.	Slide3.RT.Trial.	Slide3.SentenceRepititionCount1.Trial.	Slide4.OnsetTime.Trial.	Slide4.RESP.Trial.	Slide4.RT.Trial.	Slide4.SentenceRepititionCount1.Trial.	Slide5.NoMoreRepititionCount.Trial.	Slide5.OnsetTime.Trial.	Slide5.RESP.Trial.	Slide5.RT.Trial.	Slide5.SentenceRepititionCount.Trial.	Slide5.SentenceRepititionCount1.Trial.	Slide6.NoMoreRepititionCount.Trial.	Slide6.OnsetTime.Trial.	Slide6.RESP.Trial.	Slide6.RT.Trial.	Slide6.SentenceRepititionCount.Trial.	Slide6.SentenceRepititionCount1.Trial.	Slide7.NoMoreRepititionCount.Trial.	Slide7.OnsetTime.Trial.	Slide7.RESP.Trial.	Slide7.RT.Trial.	Slide7.SentenceRepititionCount1.Trial.	Total.CorrectResp.Trial.	SubTrial	Audio.SubTrial.	Block1List	Block1List.Cycle	Block1List.Sample	Block2List	Block2List.Cycle	Block2List.Sample	Condition.SubTrial.	correct.SubTrial.	DecisionTime.SubTrial.	ec.SubTrial.	glb.SubTrial.	Item.SubTrial.	lc.SubTrial.	lit.SubTrial.	loc.SubTrial.	Picture.SubTrial.	Procedure.SubTrial.	Running.SubTrial.	Sentence.SubTrial.	Slide1.OnsetTime.SubTrial.	Slide1.RESP.SubTrial.	Slide1.RT.SubTrial.	Slide1.SentenceRepititionCount1.SubTrial.	Slide2.OnsetTime.SubTrial.	Slide2.RESP.SubTrial.	Slide2.RT.SubTrial.	Slide2.SentenceRepititionCount1.SubTrial.	Slide3.OnsetTime.SubTrial.	Slide3.RESP.SubTrial.	Slide3.RT.SubTrial.	Slide3.SentenceRepititionCount1.SubTrial.	Slide4.OnsetTime.SubTrial.	Slide4.RESP.SubTrial.	Slide4.RT.SubTrial.	Slide4.SentenceRepititionCount1.SubTrial.	Slide5.NoMoreRepititionCount.SubTrial.	Slide5.OnsetTime.SubTrial.	Slide5.RESP.SubTrial.	Slide5.RT.SubTrial.	Slide5.SentenceRepititionCount.SubTrial.	Slide5.SentenceRepititionCount1.SubTrial.	Slide6.NoMoreRepititionCount.SubTrial.	Slide6.OnsetTime.SubTrial.	Slide6.RESP.SubTrial.	Slide6.RT.SubTrial.	Slide6.SentenceRepititionCount.SubTrial.	Slide6.SentenceRepititionCount1.SubTrial.	Slide7.NoMoreRepititionCount.SubTrial.	Slide7.OnsetTime.SubTrial.	Slide7.RESP.SubTrial.	Slide7.RT.SubTrial.	Slide7.SentenceRepititionCount1.SubTrial.	Total.CorrectResp.SubTrial.	Total.ECResp	Total.GLBResp	Total.LCResp	Total.LITResp	Total.LOCResp	response
experiment_aud_4_2_1	26	26	<?xml version=1.0?>\n<Clock xmlns:dt=urn:schemas-microsoft-com:datatypes><Description dt:dt=string>E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=int>0</Timestamp><DateUtc dt:dt=string>2011-12-15T18:25:37Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=r8>2593230000</Frequency><Timestamp dt:dt=r8>96899574195528</Timestamp><Current dt:dt=r8>0</Current><DateUtc dt:dt=string>2011-12-15T18:25:37Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	15.12.11 19:25	85.032	1	1331622394	12-15-2011	19:25:38	18:25:38	2	Experiment	WholeExperiment	NA	2	1	2	1		1	1	1		NA	NA	NA	NA	NA	NA	NA	NA		NA	NA	NA	Block1	Blocks		NA		NA	NA	NA		NA	NA	NA		NA	NA	NA		NA	NA	NA	NA		NA	NA	NA	NA	NA		NA	NA	NA	NA	NA		NA	NA	NA	14	wavs\14_a_rf_fff.wav	21	1	14	NA	NA	NA	a_rf_fff	-4	700150	0	0	14	0	0	0	pictures\rf_14	Uncover5	Block1List	Einige Glocken sind mit Fünfecken und Halbkreisen verbunden.	681624	k	2074	0	683733	k	1390	1	691093	k	1375	0	692501	j	7612	0	0	0	0	0	0	NA	NA	0		NA	NA	NA	NA	0		NA	NA	1	NA	NA	NA	NA	NA	-4
experiment_aud_4_2_1	26	26	<?xml version=1.0?>\n<Clock xmlns:dt=urn:schemas-microsoft-com:datatypes><Description dt:dt=string>E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=int>0</Timestamp><DateUtc dt:dt=string>2011-12-15T18:25:37Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=r8>2593230000</Frequency><Timestamp dt:dt=r8>96899574195528</Timestamp><Current dt:dt=r8>0</Current><DateUtc dt:dt=string>2011-12-15T18:25:37Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	15.12.11 19:25	85.032	1	1331622394	12-15-2011	19:25:38	18:25:38	2	Experiment	WholeExperiment	NA	2	1	2	1		1	1	1		NA	NA	NA	NA	NA	NA	NA	NA		NA	NA	NA	Block1	Blocks		NA		NA	NA	NA		NA	NA	NA		NA	NA	NA		NA	NA	NA	NA		NA	NA	NA	NA	NA		NA	NA	NA	NA	NA		NA	NA	NA	15	wavs\27_a_tf_axe.wav	28	1	15	NA	NA	NA	a_tf_aee	0	728469	-3	0	27	5	0	0	pictures\ec_27	Uncover5	Block1List	Die Uhr ist mit Dreiecken und Vierecken mit Monden verbunden.	705518	k	7637	0	713206	k	689	0	713925	j	1733	2	0	0	0	NA	0	0	0	0	2	NA	NA	0		NA	NA	NA	NA	0		NA	NA	NA	1	NA	NA	NA	NA	-3
experiment_aud_4_2_1	26	26	<?xml version=1.0?>\n<Clock xmlns:dt=urn:schemas-microsoft-com:datatypes><Description dt:dt=string>E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=int>0</Timestamp><DateUtc dt:dt=string>2011-12-15T18:25:37Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=r8>2593230000</Frequency><Timestamp dt:dt=r8>96899574195528</Timestamp><Current dt:dt=r8>0</Current><DateUtc dt:dt=string>2011-12-15T18:25:37Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	15.12.11 19:25	85.032	1	1331622394	12-15-2011	19:25:38	18:25:38	2	Experiment	WholeExperiment	NA	2	1	2	1		1	1	1		NA	NA	NA	NA	NA	NA	NA	NA		NA	NA	NA	Block1	Blocks		NA		NA	NA	NA		NA	NA	NA		NA	NA	NA		NA	NA	NA	NA		NA	NA	NA	NA	NA		NA	NA	NA	NA	NA		NA	NA	NA	16	wavs\03_a_cg_lit.wav	11	1	16	NA	NA	NA	a_cg_lit	-3	742373	0	0	3	0	0	0	pictures\ge_03	Uncover5	Block1List	Alle Würfel sind mit allen ihren Fünfecken verbunden.	732286	k	4851	0	737173	k	866	0	738068	j	395	1	0	0	0	NA	0	0	0	0	1	NA	NA	0		NA	NA	NA	NA	0		NA	NA	1	NA	NA	NA	NA	NA	-3
experiment_aud_4_2_1	26	26	<?xml version=1.0?>\n<Clock xmlns:dt=urn:schemas-microsoft-com:datatypes><Description dt:dt=string>E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=int>0</Timestamp><DateUtc dt:dt=string>2011-12-15T18:25:37Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=r8>2593230000</Frequency><Timestamp dt:dt=r8>96899574195528</Timestamp><Current dt:dt=r8>0</Current><DateUtc dt:dt=string>2011-12-15T18:25:37Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	15.12.11 19:25	85.032	1	1331622394	12-15-2011	19:25:38	18:25:38	2	Experiment	WholeExperiment	NA	2	1	2	1		1	1	1		NA	NA	NA	NA	NA	NA	NA	NA		NA	NA	NA	Block1	Blocks		NA		NA	NA	NA		NA	NA	NA		NA	NA	NA		NA	NA	NA	NA		NA	NA	NA	NA	NA		NA	NA	NA	NA	NA		NA	NA	NA	17	wavs\12_a_ae_akz.wav	2	1	17	NA	NA	NA	a_ae_akz	0	759158	0	5	12	0	3	-7	pictures\ae_12	Uncover7	Block1List	Alle diese Glocken sind mit nur einigen ihrer Fünfecke verbunden.	746915	k	3527	0	750469	k	236	1	755844	f	3278	0	0	0	0	NA	NA	0	0	0	NA	NA	NA	0	0	0	NA	NA	0	0	0	0	NA	NA	NA	NA	NA	1	NA	3
experiment_aud_4_2_1	26	26	<?xml version=1.0?>\n<Clock xmlns:dt=urn:schemas-microsoft-com:datatypes><Description dt:dt=string>E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=int>0</Timestamp><DateUtc dt:dt=string>2011-12-15T18:25:37Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=r8>2593230000</Frequency><Timestamp dt:dt=r8>96899574195528</Timestamp><Current dt:dt=r8>0</Current><DateUtc dt:dt=string>2011-12-15T18:25:37Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	15.12.11 19:25	85.032	1	1331622394	12-15-2011	19:25:38	18:25:38	2	Experiment	WholeExperiment	NA	2	1	2	1		1	1	1		NA	NA	NA	NA	NA	NA	NA	NA		NA	NA	NA	Block1	Blocks		NA		NA	NA	NA		NA	NA	NA		NA	NA	NA		NA	NA	NA	NA		NA	NA	NA	NA	NA		NA	NA	NA	NA	NA		NA	NA	NA	18	wavs\24_a_rf_fff.wav	25	1	18	NA	NA	NA	a_rf_fff	7	816420	0	0	24	0	0	0	pictures\rf_24	Uncover7	Block1List	Mehr als zwei Scheren sind mit genau einem Quadrat verbunden.	763345	k	735	0	764117	k	2675	0	766820	k	417	1	774500	k	898	0	NA	775428	k	4338	NA	1	NA	789075	j	6632	NA	2	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	-6
experiment_aud_4_2_1	26	26	<?xml version=1.0?>\n<Clock xmlns:dt=urn:schemas-microsoft-com:datatypes><Description dt:dt=string>E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=int>0</Timestamp><DateUtc dt:dt=string>2011-12-15T18:25:37Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=r8>2593230000</Frequency><Timestamp dt:dt=r8>96899574195528</Timestamp><Current dt:dt=r8>0</Current><DateUtc dt:dt=string>2011-12-15T18:25:37Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	15.12.11 19:25	85.032	1	1331622394	12-15-2011	19:25:38	18:25:38	2	Experiment	WholeExperiment	NA	2	1	2	1		1	1	1		NA	NA	NA	NA	NA	NA	NA	NA		NA	NA	NA	Block1	Blocks		NA		NA	NA	NA		NA	NA	NA		NA	NA	NA		NA	NA	NA	NA		NA	NA	NA	NA	NA		NA	NA	NA	NA	NA		NA	NA	NA	19	wavs\14_a_cg_glb.wav	9	1	19	NA	NA	NA	a_cg_glb	-2	832531	0	0	14	0	0	0	pictures\ge_14	Uncover5	Block1List	Alle Würfel sind mit weniger als vier ihrer Quadrate verbunden. 	820816	k	4697	0	825539	j	2728	1	0	0	0	NA	0	0	0	NA	0	0	0	0	1	NA	NA	0		NA	NA	NA	NA	0		NA	NA	1	NA	NA	NA	NA	NA	-2
experiment_aud_4_2_1	26	26	<?xml version=1.0?>\n<Clock xmlns:dt=urn:schemas-microsoft-com:datatypes><Description dt:dt=string>E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=int>0</Timestamp><DateUtc dt:dt=string>2011-12-15T18:25:37Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=r8>2593230000</Frequency><Timestamp dt:dt=r8>96899574195528</Timestamp><Current dt:dt=r8>0</Current><DateUtc dt:dt=string>2011-12-15T18:25:37Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	15.12.11 19:25	85.032	1	1331622394	12-15-2011	19:25:38	18:25:38	2	Experiment	WholeExperiment	NA	2	1	2	1		1	1	1		NA	NA	NA	NA	NA	NA	NA	NA		NA	NA	NA	Block1	Blocks		NA		NA	NA	NA		NA	NA	NA		NA	NA	NA		NA	NA	NA	NA		NA	NA	NA	NA	NA		NA	NA	NA	NA	NA		NA	NA	NA	20	wavs\03_a_tf_axl.wav	30	1	20	NA	NA	NA	a_tf_ael	0	844981	-3	0	3	5	0	0	pictures\ec_03	Uncover5	Block1List	Der Brief ist mit Dreiecken und Achtecken mit Blitzen verbunden.	837125	j	7826	0	0	0	0	NA	0	0	0	NA	0	0	0	NA	0	0	0	0	0	NA	NA	0		NA	NA	NA	NA	0		NA	NA	NA	NA	NA	NA	NA	NA	-1
experiment_aud_4_2_1	26	26	<?xml version=1.0?>\n<Clock xmlns:dt=urn:schemas-microsoft-com:datatypes><Description dt:dt=string>E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=int>0</Timestamp><DateUtc dt:dt=string>2011-12-15T18:25:37Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=r8>2593230000</Frequency><Timestamp dt:dt=r8>96899574195528</Timestamp><Current dt:dt=r8>0</Current><DateUtc dt:dt=string>2011-12-15T18:25:37Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	15.12.11 19:25	85.032	1	1331622394	12-15-2011	19:25:38	18:25:38	2	Experiment	WholeExperiment	NA	2	1	2	1		1	1	1		NA	NA	NA	NA	NA	NA	NA	NA		NA	NA	NA	Block1	Blocks		NA		NA	NA	NA		NA	NA	NA		NA	NA	NA		NA	NA	NA	NA		NA	NA	NA	NA	NA		NA	NA	NA	NA	NA		NA	NA	NA	21	wavs\01_a_cg_lit.wav	10	1	21	NA	NA	NA	a_cg_lit	-3	856788	0	0	1	0	0	0	pictures\ge_01	Uncover5	Block1List	Alle Glocken sind mit allen ihren Halbkreisen verbunden.	848779	k	4012	0	852818	k	894	0	853746	j	3004	0	0	0	0	NA	0	0	0	0	0	NA	NA	0		NA	NA	NA	NA	0		NA	NA	1	NA	NA	NA	NA	NA	-3
experiment_aud_4_2_1	26	26	<?xml version=1.0?>\n<Clock xmlns:dt=urn:schemas-microsoft-com:datatypes><Description dt:dt=string>E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=int>0</Timestamp><DateUtc dt:dt=string>2011-12-15T18:25:37Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=r8>2593230000</Frequency><Timestamp dt:dt=r8>96899574195528</Timestamp><Current dt:dt=r8>0</Current><DateUtc dt:dt=string>2011-12-15T18:25:37Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	15.12.11 19:25	85.032	1	1331622394	12-15-2011	19:25:38	18:25:38	2	Experiment	WholeExperiment	NA	2	1	2	1		1	1	1		NA	NA	NA	NA	NA	NA	NA	NA		NA	NA	NA	Block1	Blocks		NA		NA	NA	NA		NA	NA	NA		NA	NA	NA		NA	NA	NA	NA		NA	NA	NA	NA	NA		NA	NA	NA	NA	NA		NA	NA	NA	22	wavs\19_a_rf_fff.wav	23	1	22	NA	NA	NA	a_rf_fff	-5	876804	0	0	19	0	0	0	pictures\rf_19	Uncover5	Block1List	Die Hälfte der Uhren ist mit genau zwei ihrer Quadrate verbunden.	860964	k	4771	0	865763	k	1333	0	867122	k	1169	0	868322	f	2216	1	0	0	0	0	1	NA	NA	0		NA	NA	NA	NA	0		NA	NA	NA	NA	NA	NA	NA	NA	4
experiment_aud_4_2_1	26	26	<?xml version=1.0?>\n<Clock xmlns:dt=urn:schemas-microsoft-com:datatypes><Description dt:dt=string>E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=int>0</Timestamp><DateUtc dt:dt=string>2011-12-15T18:25:37Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=r8>2593230000</Frequency><Timestamp dt:dt=r8>96899574195528</Timestamp><Current dt:dt=r8>0</Current><DateUtc dt:dt=string>2011-12-15T18:25:37Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	15.12.11 19:25	85.032	1	1331622394	12-15-2011	19:25:38	18:25:38	2	Experiment	WholeExperiment	NA	2	1	2	1		1	1	1		NA	NA	NA	NA	NA	NA	NA	NA		NA	NA	NA	Block1	Blocks		NA		NA	NA	NA		NA	NA	NA		NA	NA	NA		NA	NA	NA	NA		NA	NA	NA	NA	NA		NA	NA	NA	NA	NA		NA	NA	NA	23	wavs\12_a_tf_axe.wav	33	1	23	NA	NA	NA	a_tf_ale	5	894034	0	0	12	0	0	0	pictures\lc_12	Uncover7	Block1List	Die Schere ist mit Vierecken und Dreiecken mit Sternen verbunden.	881450	k	4561	0	886051	k	523	0	886610	k	3746	0	890387	k	1235	0	NA	891650	k	301	NA	0	NA	891986	j	2020	NA	0	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	-6
experiment_aud_4_2_1	26	26	<?xml version=1.0?>\n<Clock xmlns:dt=urn:schemas-microsoft-com:datatypes><Description dt:dt=string>E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=int>0</Timestamp><DateUtc dt:dt=string>2011-12-15T18:25:37Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=r8>2593230000</Frequency><Timestamp dt:dt=r8>96899574195528</Timestamp><Current dt:dt=r8>0</Current><DateUtc dt:dt=string>2011-12-15T18:25:37Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	15.12.11 19:25	85.032	1	1331622394	12-15-2011	19:25:38	18:25:38	2	Experiment	WholeExperiment	NA	2	1	2	1		1	1	1		NA	NA	NA	NA	NA	NA	NA	NA		NA	NA	NA	Block1	Blocks		NA		NA	NA	NA		NA	NA	NA		NA	NA	NA		NA	NA	NA	NA		NA	NA	NA	NA	NA		NA	NA	NA	NA	NA		NA	NA	NA	24	wavs\08_a_ge_ntr.wav	15	1	24	NA	NA	NA	a_ge_ntr	0	902514	0	-2	8	0	-3	5	pictures\ge_08	Uncover5	Block1List	Genau eine der Scheren ist mit einigen ihrer Fünfecke verbunden.	898127	j	4361	0	0	0	0	NA	0	0	0	NA	0	0	0	NA	0	0	0	0	0	NA	NA	0		NA	NA	NA	NA	0		NA	NA	NA	NA	NA	NA	NA	NA	-1
experiment_aud_4_2_1	26	26	<?xml version=1.0?>\n<Clock xmlns:dt=urn:schemas-microsoft-com:datatypes><Description dt:dt=string>E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=int>0</Timestamp><DateUtc dt:dt=string>2011-12-15T18:25:37Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=r8>2593230000</Frequency><Timestamp dt:dt=r8>96899574195528</Timestamp><Current dt:dt=r8>0</Current><DateUtc dt:dt=string>2011-12-15T18:25:37Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	15.12.11 19:25	85.032	1	1331622394	12-15-2011	19:25:38	18:25:38	2	Experiment	WholeExperiment	NA	2	1	2	1		1	1	1		NA	NA	NA	NA	NA	NA	NA	NA		NA	NA	NA	Block1	Blocks		NA		NA	NA	NA		NA	NA	NA		NA	NA	NA		NA	NA	NA	NA		NA	NA	NA	NA	NA		NA	NA	NA	NA	NA		NA	NA	NA	25	wavs\02_a_rf_fff.wav	16	1	25	NA	NA	NA	a_rf_fff	-3	930961	0	0	2	0	0	0	pictures\rf_02	Uncover6	Block1List	Jeder Blitz ist mit der Hälfte seiner Halbkreise verbunden.	906024	k	2266	0	908321	k	1574	1	916721	k	4619	0	921378	k	5006	0	NA	926434	k	1605	NA	0	0	928065	f	2866	0	NA	NA	0		NA	NA	NA	NA	NA	NA	NA	NA	6
experiment_aud_4_2_1	26	26	<?xml version=1.0?>\n<Clock xmlns:dt=urn:schemas-microsoft-com:datatypes><Description dt:dt=string>E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=int>0</Timestamp><DateUtc dt:dt=string>2011-12-15T18:25:37Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=r8>2593230000</Frequency><Timestamp dt:dt=r8>96899574195528</Timestamp><Current dt:dt=r8>0</Current><DateUtc dt:dt=string>2011-12-15T18:25:37Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	15.12.11 19:25	85.032	1	1331622394	12-15-2011	19:25:38	18:25:38	2	Experiment	WholeExperiment	NA	2	1	2	1		1	1	1		NA	NA	NA	NA	NA	NA	NA	NA		NA	NA	NA	Block1	Blocks		NA		NA	NA	NA		NA	NA	NA		NA	NA	NA		NA	NA	NA	NA		NA	NA	NA	NA	NA		NA	NA	NA	NA	NA		NA	NA	NA	26	wavs\08_a_ae_ntr.wav	3	1	26	NA	NA	NA	a_ae_ntr	0	942610	0	5	8	0	3	-7	pictures\ae_08	Uncover7	Block1List	Alle diese Stifte sind mit einigen ihrer Fünfecke verbunden.	936792	k	1756	0	938577	k	993	0	939601	f	2978	0	0	0	0	NA	NA	0	0	0	NA	NA	NA	0	0	0	NA	NA	0	0	0	0	NA	NA	NA	NA	NA	1	NA	3
experiment_aud_4_2_1	26	26	<?xml version=1.0?>\n<Clock xmlns:dt=urn:schemas-microsoft-com:datatypes><Description dt:dt=string>E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=int>0</Timestamp><DateUtc dt:dt=string>2011-12-15T18:25:37Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=r8>2593230000</Frequency><Timestamp dt:dt=r8>96899574195528</Timestamp><Current dt:dt=r8>0</Current><DateUtc dt:dt=string>2011-12-15T18:25:37Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	15.12.11 19:25	85.032	1	1331622394	12-15-2011	19:25:38	18:25:38	2	Experiment	WholeExperiment	NA	2	1	2	1		1	1	1		NA	NA	NA	NA	NA	NA	NA	NA		NA	NA	NA	Block1	Blocks		NA		NA	NA	NA		NA	NA	NA		NA	NA	NA		NA	NA	NA	NA		NA	NA	NA	NA	NA		NA	NA	NA	NA	NA		NA	NA	NA	27	wavs\04_a_ca_loc.wav	7	1	27	NA	NA	NA	a_ca_loc	-7	970849	0	0	4	0	0	0	pictures\ae_04	Uncover7	Block1List	Jeder Würfel ist mit mindestens vier seiner Kreise verbunden.	948958	k	4416	0	953410	k	3427	0	956865	k	3634	0	960529	k	972	0	NA	961536	k	643	NA	1	NA	967616	k	1605	NA	0	0	969248	j	1570	0	1	NA	NA	NA	NA	NA	-7
experiment_aud_4_2_1	26	26	<?xml version=1.0?>\n<Clock xmlns:dt=urn:schemas-microsoft-com:datatypes><Description dt:dt=string>E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=int>0</Timestamp><DateUtc dt:dt=string>2011-12-15T18:25:37Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=r8>2593230000</Frequency><Timestamp dt:dt=r8>96899574195528</Timestamp><Current dt:dt=r8>0</Current><DateUtc dt:dt=string>2011-12-15T18:25:37Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	15.12.11 19:25	85.032	1	1331622394	12-15-2011	19:25:38	18:25:38	2	Experiment	WholeExperiment	NA	2	1	2	1		1	1	1		NA	NA	NA	NA	NA	NA	NA	NA		NA	NA	NA	Block1	Blocks		NA		NA	NA	NA		NA	NA	NA		NA	NA	NA		NA	NA	NA	NA		NA	NA	NA	NA	NA		NA	NA	NA	NA	NA		NA	NA	NA	28	wavs\20_a_tf_axn.wav	37	1	28	NA	NA	NA	a_tf_aln	3	990464	0	0	20	0	0	0	pictures\lc_20	Uncover7	Block1List	Die Glocke ist mit Halbkreisen und Sechsecken mit Sternen verbunden.	975549	k	3346	0	978928	k	1490	0	980448	k	1813	0	982289	k	5843	0	NA	988177	k	1227	NA	0	NA	989440	j	993	NA	0	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	-6
experiment_aud_4_2_1	26	26	<?xml version=1.0?>\n<Clock xmlns:dt=urn:schemas-microsoft-com:datatypes><Description dt:dt=string>E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=int>0</Timestamp><DateUtc dt:dt=string>2011-12-15T18:25:37Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=r8>2593230000</Frequency><Timestamp dt:dt=r8>96899574195528</Timestamp><Current dt:dt=r8>0</Current><DateUtc dt:dt=string>2011-12-15T18:25:37Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	15.12.11 19:25	85.032	1	1331622394	12-15-2011	19:25:38	18:25:38	2	Experiment	WholeExperiment	NA	2	1	2	1		1	1	1		NA	NA	NA	NA	NA	NA	NA	NA		NA	NA	NA	Block1	Blocks		NA		NA	NA	NA		NA	NA	NA		NA	NA	NA		NA	NA	NA	NA		NA	NA	NA	NA	NA		NA	NA	NA	NA	NA		NA	NA	NA	29	wavs\16_a_tf_axl.wav	35	1	29	NA	NA	NA	a_tf_all	5	1005456	0	0	16	0	0	0	pictures\lc_16	Uncover7	Block1List	Der Stift ist mit Achtecken und Kreisen mit Monden verbunden.	994875	k	5880	0	1000784	k	876	0	1001697	k	2019	0	1003744	f	1673	0	NA	0	0	0	NA	NA	NA	0	0	0	NA	NA	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	4
experiment_aud_4_2_1	26	26	<?xml version=1.0?>\n<Clock xmlns:dt=urn:schemas-microsoft-com:datatypes><Description dt:dt=string>E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=int>0</Timestamp><DateUtc dt:dt=string>2011-12-15T18:25:37Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=r8>2593230000</Frequency><Timestamp dt:dt=r8>96899574195528</Timestamp><Current dt:dt=r8>0</Current><DateUtc dt:dt=string>2011-12-15T18:25:37Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	15.12.11 19:25	85.032	1	1331622394	12-15-2011	19:25:38	18:25:38	2	Experiment	WholeExperiment	NA	2	1	2	1		1	1	1		NA	NA	NA	NA	NA	NA	NA	NA		NA	NA	NA	Block1	Blocks		NA		NA	NA	NA		NA	NA	NA		NA	NA	NA		NA	NA	NA	NA		NA	NA	NA	NA	NA		NA	NA	NA	NA	NA		NA	NA	NA	30	wavs\06_a_rf_fff.wav	18	1	30	NA	NA	NA	a_rf_fff	4	1015633	0	0	6	0	0	0	pictures\rf_06	Uncover6	Block1List	Jeder Würfel hat Verbindungen.	1007580	k	3403	0	1011009	k	1297	0	1012336	k	1616	0	1013983	f	1617	0	NA	0	0	0	NA	NA	0	0	0	0	0	NA	NA	0		NA	NA	1	NA	NA	NA	NA	NA	4
